order_number,product_key,customer_id,order_date,shipping_date,delivery_due_date,price,sales_amount,sales_quantity
SO68497,259,17760,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68498,289,18184,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68498,246,18184,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68498,248,18184,10/16/2013,10/23/2013,10/28/2013,50,50,1
SO68499,174,13356,10/16/2013,10/23/2013,10/28/2013,22,22,1
SO68499,279,13356,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68500,283,20174,10/16/2013,10/23/2013,10/28/2013,30,30,1
SO68501,283,20972,10/16/2013,10/23/2013,10/28/2013,30,30,1
SO68501,289,20972,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68501,244,20972,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68502,285,26879,10/16/2013,10/23/2013,10/28/2013,21,21,1
SO68502,275,26879,10/16/2013,10/23/2013,10/28/2013,54,54,1
SO68503,291,24021,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68503,288,24021,10/16/2013,10/23/2013,10/28/2013,29,29,1
SO68503,259,24021,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68503,260,24021,10/16/2013,10/23/2013,10/28/2013,120,120,1
SO68504,285,24874,10/16/2013,10/23/2013,10/28/2013,21,21,1
SO68505,284,11256,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68505,289,11256,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68505,259,11256,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68506,284,14641,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68507,174,16855,10/16/2013,10/23/2013,10/28/2013,22,22,1
SO68507,250,16855,10/16/2013,10/23/2013,10/28/2013,50,50,1
SO68508,143,20642,10/16/2013,10/23/2013,10/28/2013,2443,2443,1
SO68508,105,20642,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68509,123,16868,10/16/2013,10/23/2013,10/28/2013,2320,2320,1
SO68509,259,16868,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68510,123,16872,10/16/2013,10/23/2013,10/28/2013,2320,2320,1
SO68510,174,16872,10/16/2013,10/23/2013,10/28/2013,22,22,1
SO68510,295,16872,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68510,104,16872,10/16/2013,10/23/2013,10/28/2013,10,10,1
SO68510,259,16872,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68511,123,16756,10/16/2013,10/23/2013,10/28/2013,2320,2320,1
SO68511,174,16756,10/16/2013,10/23/2013,10/28/2013,22,22,1
SO68511,278,16756,10/16/2013,10/23/2013,10/28/2013,54,54,1
SO68512,154,12859,10/16/2013,10/23/2013,10/28/2013,1215,1215,1
SO68512,276,12859,10/16/2013,10/23/2013,10/28/2013,54,54,1
SO68512,166,12859,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68513,160,11604,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68513,105,11604,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68514,163,16828,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68514,295,16828,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68514,105,16828,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68514,166,16828,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68514,246,16828,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68515,130,26134,10/16/2013,10/23/2013,10/28/2013,1120,1120,1
SO68515,105,26134,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68515,295,26134,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68515,166,26134,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68516,138,23665,10/16/2013,10/23/2013,10/28/2013,1701,1701,1
SO68516,275,23665,10/16/2013,10/23/2013,10/28/2013,54,54,1
SO68516,166,23665,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68517,137,15439,10/16/2013,10/23/2013,10/28/2013,1701,1701,1
SO68517,275,15439,10/16/2013,10/23/2013,10/28/2013,54,54,1
SO68518,138,24304,10/16/2013,10/23/2013,10/28/2013,1701,1701,1
SO68518,286,24304,10/16/2013,10/23/2013,10/28/2013,25,25,1
SO68518,290,24304,10/16/2013,10/23/2013,10/28/2013,4,4,1
SO68518,244,24304,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68519,126,25566,10/16/2013,10/23/2013,10/28/2013,540,540,1
SO68519,295,25566,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68519,105,25566,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68520,132,26020,10/16/2013,10/23/2013,10/28/2013,1120,1120,1
SO68520,286,26020,10/16/2013,10/23/2013,10/28/2013,25,25,1
SO68520,290,26020,10/16/2013,10/23/2013,10/28/2013,4,4,1
SO68521,127,25568,10/16/2013,10/23/2013,10/28/2013,540,540,1
SO68521,295,25568,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68521,105,25568,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68522,120,15591,10/16/2013,10/23/2013,10/28/2013,2295,2295,1
SO68522,259,15591,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68523,120,15601,10/16/2013,10/23/2013,10/28/2013,2295,2295,1
SO68523,174,15601,10/16/2013,10/23/2013,10/28/2013,22,22,1
SO68523,292,15601,10/16/2013,10/23/2013,10/28/2013,64,64,1
SO68524,109,18201,10/16/2013,10/23/2013,10/28/2013,540,540,1
SO68524,104,18201,10/16/2013,10/23/2013,10/28/2013,10,10,1
SO68524,233,18201,10/16/2013,10/23/2013,10/28/2013,24,24,1
SO68524,295,18201,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68525,162,27446,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68525,244,27446,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68526,161,14606,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68527,159,27281,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68527,245,27281,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68527,250,27281,10/16/2013,10/23/2013,10/28/2013,50,50,1
SO68528,127,20074,10/16/2013,10/23/2013,10/28/2013,540,540,1
SO68528,295,20074,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68528,105,20074,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68528,244,20074,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68529,128,23813,10/16/2013,10/23/2013,10/28/2013,540,540,1
SO68529,233,23813,10/16/2013,10/23/2013,10/28/2013,24,24,1
SO68530,131,21483,10/16/2013,10/23/2013,10/28/2013,1120,1120,1
SO68530,244,21483,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68530,249,21483,10/16/2013,10/23/2013,10/28/2013,50,50,1
SO68531,131,21504,10/16/2013,10/23/2013,10/28/2013,1120,1120,1
SO68531,244,21504,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68532,132,21583,10/16/2013,10/23/2013,10/28/2013,1120,1120,1
SO68532,244,21583,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68532,248,21583,10/16/2013,10/23/2013,10/28/2013,50,50,1
SO68532,166,21583,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68533,132,21275,10/16/2013,10/23/2013,10/28/2013,1120,1120,1
SO68533,286,21275,10/16/2013,10/23/2013,10/28/2013,25,25,1
SO68533,290,21275,10/16/2013,10/23/2013,10/28/2013,4,4,1
SO68533,259,21275,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68534,162,16448,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68534,244,16448,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68534,166,16448,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68535,161,26362,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68535,288,26362,10/16/2013,10/23/2013,10/28/2013,29,29,1
SO68535,291,26362,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68535,259,26362,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68536,158,15677,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68536,105,15677,10/16/2013,10/23/2013,10/28/2013,9,9,1
SO68536,295,15677,10/16/2013,10/23/2013,10/28/2013,5,5,1
SO68536,234,15677,10/16/2013,10/23/2013,10/28/2013,24,24,1
SO68537,137,22467,10/16/2013,10/23/2013,10/28/2013,1701,1701,1
SO68537,286,22467,10/16/2013,10/23/2013,10/28/2013,25,25,1
SO68537,290,22467,10/16/2013,10/23/2013,10/28/2013,4,4,1
SO68537,259,22467,10/16/2013,10/23/2013,10/28/2013,2,2,1
SO68538,162,11147,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68538,244,11147,10/16/2013,10/23/2013,10/28/2013,35,35,1
SO68538,234,11147,10/16/2013,10/23/2013,10/28/2013,24,24,1
SO68539,158,13076,10/16/2013,10/23/2013,10/28/2013,2384,2384,1
SO68540,166,12047,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68541,282,11139,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68542,260,12411,10/17/2013,10/24/2013,10/29/2013,120,120,1
SO68543,291,23085,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68543,259,23085,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68544,272,26590,10/17/2013,10/24/2013,10/29/2013,70,70,1
SO68545,287,16680,10/17/2013,10/24/2013,10/29/2013,33,33,1
SO68545,259,16680,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68546,120,13841,10/17/2013,10/24/2013,10/29/2013,2295,2295,1
SO68547,123,14771,10/17/2013,10/24/2013,10/29/2013,2320,2320,1
SO68547,244,14771,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68548,123,19046,10/17/2013,10/24/2013,10/29/2013,2320,2320,1
SO68549,121,17833,10/17/2013,10/24/2013,10/29/2013,2295,2295,1
SO68549,104,17833,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68550,124,17114,10/17/2013,10/24/2013,10/29/2013,2320,2320,1
SO68550,284,17114,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68550,289,17114,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68550,245,17114,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68550,166,17114,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68551,140,22691,10/17/2013,10/24/2013,10/29/2013,2443,2443,1
SO68551,105,22691,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68551,295,22691,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68552,139,25776,10/17/2013,10/24/2013,10/29/2013,2443,2443,1
SO68552,295,25776,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68552,105,25776,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68552,247,25776,10/17/2013,10/24/2013,10/29/2013,55,55,1
SO68552,259,25776,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68553,119,21681,10/17/2013,10/24/2013,10/29/2013,769,769,1
SO68553,174,21681,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68553,168,21681,10/17/2013,10/24/2013,10/29/2013,8,8,1
SO68554,111,18000,10/17/2013,10/24/2013,10/29/2013,565,565,1
SO68554,174,18000,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68554,104,18000,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68554,295,18000,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68554,246,18000,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68555,112,15462,10/17/2013,10/24/2013,10/29/2013,565,565,1
SO68555,277,15462,10/17/2013,10/24/2013,10/29/2013,54,54,1
SO68555,234,15462,10/17/2013,10/24/2013,10/29/2013,24,24,1
SO68556,137,22456,10/17/2013,10/24/2013,10/29/2013,1701,1701,1
SO68556,286,22456,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68556,259,22456,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68557,244,11736,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68557,233,11736,10/17/2013,10/24/2013,10/29/2013,24,24,1
SO68558,259,11524,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68559,286,11203,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68559,290,11203,10/17/2013,10/24/2013,10/29/2013,4,4,1
SO68560,291,27203,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68560,105,27203,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68560,295,27203,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68561,285,27600,10/17/2013,10/24/2013,10/29/2013,21,21,1
SO68561,259,27600,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68562,282,26065,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68562,235,26065,10/17/2013,10/24/2013,10/29/2013,24,24,1
SO68563,283,11019,10/17/2013,10/24/2013,10/29/2013,30,30,1
SO68563,289,11019,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68563,259,11019,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68564,283,23825,10/17/2013,10/24/2013,10/29/2013,30,30,1
SO68564,259,23825,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68565,283,22183,10/17/2013,10/24/2013,10/29/2013,30,30,1
SO68565,259,22183,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68566,295,15488,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68566,104,15488,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68567,295,14341,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68567,104,14341,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68567,166,14341,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68568,104,20786,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68568,295,20786,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68569,272,28602,10/17/2013,10/24/2013,10/29/2013,70,70,1
SO68569,235,28602,10/17/2013,10/24/2013,10/29/2013,24,24,1
SO68569,251,28602,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68570,274,20008,10/17/2013,10/24/2013,10/29/2013,70,70,1
SO68571,272,18587,10/17/2013,10/24/2013,10/29/2013,70,70,1
SO68572,273,11640,10/17/2013,10/24/2013,10/29/2013,70,70,1
SO68573,273,18690,10/17/2013,10/24/2013,10/29/2013,70,70,1
SO68573,251,18690,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68574,295,16769,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68575,295,17349,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68575,235,17349,10/17/2013,10/24/2013,10/29/2013,24,24,1
SO68575,246,17349,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68576,289,28074,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68576,168,28074,10/17/2013,10/24/2013,10/29/2013,8,8,1
SO68577,174,14395,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68577,250,14395,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68577,234,14395,10/17/2013,10/24/2013,10/29/2013,24,24,1
SO68578,174,16050,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68578,295,16050,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68578,104,16050,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68579,284,12743,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68579,244,12743,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68580,286,15628,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68580,290,15628,10/17/2013,10/24/2013,10/29/2013,4,4,1
SO68580,246,15628,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68581,290,19379,10/17/2013,10/24/2013,10/29/2013,4,4,1
SO68581,286,19379,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68581,250,19379,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68581,234,19379,10/17/2013,10/24/2013,10/29/2013,24,24,1
SO68582,289,23625,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68582,283,23625,10/17/2013,10/24/2013,10/29/2013,30,30,1
SO68582,246,23625,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68582,166,23625,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68583,290,19488,10/17/2013,10/24/2013,10/29/2013,4,4,1
SO68583,245,19488,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68583,166,19488,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68584,295,19464,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68584,275,19464,10/17/2013,10/24/2013,10/29/2013,54,54,1
SO68585,291,24142,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68585,259,24142,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68586,291,17838,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68586,259,17838,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68587,284,11221,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68587,289,11221,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68587,259,11221,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68588,284,11318,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68588,289,11318,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68588,259,11318,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68589,284,11199,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68589,289,11199,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68589,174,11199,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68589,292,11199,10/17/2013,10/24/2013,10/29/2013,64,64,1
SO68590,284,11721,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68590,289,11721,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68590,259,11721,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68591,174,13184,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68591,104,13184,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68591,295,13184,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68591,293,13184,10/17/2013,10/24/2013,10/29/2013,64,64,1
SO68592,105,11375,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68592,295,11375,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68593,174,13332,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68593,244,13332,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68594,114,13722,10/17/2013,10/24/2013,10/29/2013,565,565,1
SO68594,104,13722,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68594,295,13722,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68594,247,13722,10/17/2013,10/24/2013,10/29/2013,55,55,1
SO68594,233,13722,10/17/2013,10/24/2013,10/29/2013,24,24,1
SO68595,120,16893,10/17/2013,10/24/2013,10/29/2013,2295,2295,1
SO68595,174,16893,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68595,280,16893,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68596,123,13019,10/17/2013,10/24/2013,10/29/2013,2320,2320,1
SO68596,174,13019,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68596,104,13019,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68596,295,13019,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68596,246,13019,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68597,122,16859,10/17/2013,10/24/2013,10/29/2013,2295,2295,1
SO68597,174,16859,10/17/2013,10/24/2013,10/29/2013,22,22,1
SO68597,294,16859,10/17/2013,10/24/2013,10/29/2013,64,64,1
SO68598,124,16114,10/17/2013,10/24/2013,10/29/2013,2320,2320,1
SO68599,121,16146,10/17/2013,10/24/2013,10/29/2013,2295,2295,1
SO68599,245,16146,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68600,150,28706,10/17/2013,10/24/2013,10/29/2013,742,742,1
SO68600,288,28706,10/17/2013,10/24/2013,10/29/2013,29,29,1
SO68600,259,28706,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68601,147,27166,10/17/2013,10/24/2013,10/29/2013,742,742,1
SO68601,246,27166,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68601,250,27166,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68602,150,27768,10/17/2013,10/24/2013,10/29/2013,742,742,1
SO68603,155,12873,10/17/2013,10/24/2013,10/29/2013,1215,1215,1
SO68603,246,12873,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68604,154,25639,10/17/2013,10/24/2013,10/29/2013,1215,1215,1
SO68604,295,25639,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68604,105,25639,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68605,124,15226,10/17/2013,10/24/2013,10/29/2013,2320,2320,1
SO68606,138,21976,10/17/2013,10/24/2013,10/29/2013,1701,1701,1
SO68606,276,21976,10/17/2013,10/24/2013,10/29/2013,54,54,1
SO68607,111,12581,10/17/2013,10/24/2013,10/29/2013,565,565,1
SO68607,104,12581,10/17/2013,10/24/2013,10/29/2013,10,10,1
SO68608,115,16345,10/17/2013,10/24/2013,10/29/2013,565,565,1
SO68608,289,16345,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68608,282,16345,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68609,149,11042,10/17/2013,10/24/2013,10/29/2013,742,742,1
SO68609,248,11042,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68610,158,24794,10/17/2013,10/24/2013,10/29/2013,2384,2384,1
SO68610,105,24794,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68610,295,24794,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68610,248,24794,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68611,158,24795,10/17/2013,10/24/2013,10/29/2013,2384,2384,1
SO68611,295,24795,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68611,105,24795,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68611,247,24795,10/17/2013,10/24/2013,10/29/2013,55,55,1
SO68611,277,24795,10/17/2013,10/24/2013,10/29/2013,54,54,1
SO68612,127,21642,10/17/2013,10/24/2013,10/29/2013,540,540,1
SO68612,105,21642,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68613,129,23721,10/17/2013,10/24/2013,10/29/2013,540,540,1
SO68613,295,23721,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68613,105,23721,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68613,244,23721,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68614,131,21330,10/17/2013,10/24/2013,10/29/2013,1120,1120,1
SO68615,132,21426,10/17/2013,10/24/2013,10/29/2013,1120,1120,1
SO68615,290,21426,10/17/2013,10/24/2013,10/29/2013,4,4,1
SO68615,286,21426,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68616,137,21271,10/17/2013,10/24/2013,10/29/2013,1701,1701,1
SO68616,286,21271,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68616,259,21271,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68617,135,18558,10/17/2013,10/24/2013,10/29/2013,1701,1701,1
SO68617,248,18558,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68618,129,13822,10/17/2013,10/24/2013,10/29/2013,540,540,1
SO68618,245,13822,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68619,164,16831,10/17/2013,10/24/2013,10/29/2013,2384,2384,1
SO68619,105,16831,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68619,295,16831,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68619,246,16831,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68620,162,12132,10/17/2013,10/24/2013,10/29/2013,2384,2384,1
SO68620,105,12132,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68620,295,12132,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68621,159,12300,10/17/2013,10/24/2013,10/29/2013,2384,2384,1
SO68621,291,12300,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68621,288,12300,10/17/2013,10/24/2013,10/29/2013,29,29,1
SO68621,245,12300,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68622,138,25479,10/17/2013,10/24/2013,10/29/2013,1701,1701,1
SO68622,105,25479,10/17/2013,10/24/2013,10/29/2013,9,9,1
SO68622,295,25479,10/17/2013,10/24/2013,10/29/2013,5,5,1
SO68622,246,25479,10/17/2013,10/24/2013,10/29/2013,35,35,1
SO68622,248,25479,10/17/2013,10/24/2013,10/29/2013,50,50,1
SO68623,135,18011,10/17/2013,10/24/2013,10/29/2013,1701,1701,1
SO68623,290,18011,10/17/2013,10/24/2013,10/29/2013,4,4,1
SO68623,286,18011,10/17/2013,10/24/2013,10/29/2013,25,25,1
SO68623,259,18011,10/17/2013,10/24/2013,10/29/2013,2,2,1
SO68623,281,18011,10/17/2013,10/24/2013,10/29/2013,159,159,1
SO68624,105,11253,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68624,295,11253,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68624,244,11253,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68625,290,15583,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68625,286,15583,10/18/2013,10/25/2013,10/30/2013,25,25,1
SO68625,259,15583,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68626,283,18264,10/18/2013,10/25/2013,10/30/2013,30,30,1
SO68626,289,18264,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68627,285,25139,10/18/2013,10/25/2013,10/30/2013,21,21,1
SO68627,290,25139,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68627,246,25139,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68628,125,17985,10/18/2013,10/25/2013,10/30/2013,2320,2320,1
SO68629,116,14555,10/18/2013,10/25/2013,10/30/2013,769,769,1
SO68629,289,14555,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68629,283,14555,10/18/2013,10/25/2013,10/30/2013,30,30,1
SO68629,245,14555,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68630,107,15463,10/18/2013,10/25/2013,10/30/2013,540,540,1
SO68630,174,15463,10/18/2013,10/25/2013,10/30/2013,22,22,1
SO68630,104,15463,10/18/2013,10/25/2013,10/30/2013,10,10,1
SO68630,295,15463,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68630,245,15463,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68630,166,15463,10/18/2013,10/25/2013,10/30/2013,9,9,1
SO68631,112,15659,10/18/2013,10/25/2013,10/30/2013,565,565,1
SO68631,104,15659,10/18/2013,10/25/2013,10/30/2013,10,10,1
SO68631,295,15659,10/18/2013,10/25/2013,10/30/2013,5,5,1
SO68631,233,15659,10/18/2013,10/25/2013,10/30/2013,24,24,1
SO68632,138,22434,10/18/2013,10/25/2013,10/30/2013,1701,1701,1
SO68632,245,22434,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68633,138,25321,10/18/2013,10/25/2013,10/30/2013,1701,1701,1
SO68633,246,25321,10/18/2013,10/25/2013,10/30/2013,35,35,1
SO68634,138,17980,10/18/2013,10/25/2013,10/30/2013,1701,1701,1
SO68634,248,17980,10/18/2013,10/25/2013,10/30/2013,50,50,1
SO68635,290,11186,10/18/2013,10/25/2013,10/30/2013,4,4,1
SO68636,259,11207,10/18/2013,10/25/2013,10/30/2013,2,2,1
SO68637,285,11223,10/18/2013,10/25/2013,10/30/2013,21,21,1
